# This file contains the free energy difference estimate (dF) obtained with LBAR.
# column 1: samples per stage
# column 2: running estimate of dF
# column 3: error estimate of dF
3.600000e+02 3.349788e+01 1.895375e-01
7.200000e+02 3.350255e+01 1.173658e-01
1.080000e+03 3.345561e+01 8.884246e-02
1.440000e+03 3.346067e+01 1.055573e-01
1.800000e+03 3.346017e+01 6.971400e-02
2.160000e+03 3.346283e+01 5.870146e-02
2.520000e+03 3.345409e+01 6.385113e-02
2.880000e+03 3.345067e+01 5.167651e-02
3.240000e+03 3.344354e+01 4.338535e-02
3.600000e+03 3.344073e+01 5.199348e-02
3.960000e+03 3.344467e+01 4.811212e-02
4.320000e+03 3.344608e+01 4.957572e-02
4.680000e+03 3.345111e+01 4.372126e-02
5.040000e+03 3.344837e+01 4.105537e-02
5.400000e+03 3.344826e+01 3.673295e-02
5.760000e+03 3.345362e+01 3.246598e-02
6.120000e+03 3.345146e+01 2.710875e-02
6.480000e+03 3.345397e+01 2.812333e-02
6.840000e+03 3.345973e+01 2.688819e-02
7.200000e+03 3.345442e+01 2.678559e-02
7.560000e+03 3.345242e+01 2.964878e-02
7.920000e+03 3.345720e+01 3.546160e-02
8.280000e+03 3.345431e+01 3.684802e-02
8.640000e+03 3.345385e+01 3.256461e-02
9.000000e+03 3.344926e+01 3.124246e-02
9.360000e+03 3.345124e+01 2.997602e-02
9.720000e+03 3.345532e+01 3.764838e-02
1.008000e+04 3.345669e+01 3.944818e-02
1.044000e+04 3.345609e+01 4.159643e-02
1.080000e+04 3.345890e+01 4.038244e-02
1.116000e+04 3.345588e+01 3.806132e-02
1.152000e+04 3.345622e+01 3.539648e-02
1.188000e+04 3.345530e+01 3.508175e-02
1.224000e+04 3.345318e+01 3.113125e-02
1.260000e+04 3.345466e+01 3.103770e-02
1.296000e+04 3.345465e+01 2.969564e-02
1.332000e+04 3.345461e+01 2.842129e-02
1.368000e+04 3.345523e+01 2.861964e-02
1.404000e+04 3.345308e+01 2.976752e-02
1.440000e+04 3.345459e+01 2.866483e-02
1.476000e+04 3.345740e+01 2.849421e-02
1.512000e+04 3.345755e+01 2.953191e-02
1.548000e+04 3.345732e+01 2.982905e-02
1.584000e+04 3.345668e+01 2.729995e-02
1.620000e+04 3.345538e+01 2.633044e-02
1.656000e+04 3.345508e+01 2.821412e-02
1.692000e+04 3.345424e+01 2.672319e-02
1.728000e+04 3.345396e+01 2.737178e-02
1.764000e+04 3.345649e+01 2.482744e-02
1.800000e+04 3.345676e+01 2.218114e-02
1.836000e+04 3.345788e+01 2.368290e-02
1.872000e+04 3.345766e+01 2.210998e-02
1.908000e+04 3.345661e+01 2.191125e-02
1.944000e+04 3.345887e+01 2.155311e-02
1.980000e+04 3.345990e+01 2.198394e-02
2.016000e+04 3.345869e+01 2.217097e-02
2.052000e+04 3.345923e+01 2.114518e-02
2.088000e+04 3.345843e+01 1.971882e-02
2.124000e+04 3.345790e+01 1.769456e-02
2.160000e+04 3.345734e+01 1.807510e-02
2.196000e+04 3.345605e+01 1.903102e-02
2.232000e+04 3.345590e+01 1.887765e-02
2.268000e+04 3.345610e+01 1.958672e-02
2.304000e+04 3.345450e+01 1.893310e-02
2.340000e+04 3.345395e+01 1.634889e-02
2.376000e+04 3.345262e+01 1.727471e-02
2.412000e+04 3.345308e+01 1.702726e-02
2.448000e+04 3.345143e+01 1.726969e-02
2.484000e+04 3.345186e+01 1.635990e-02
2.520000e+04 3.345155e+01 1.558564e-02
2.556000e+04 3.345093e+01 1.713004e-02
2.592000e+04 3.345149e+01 1.705798e-02
2.628000e+04 3.345184e+01 1.782475e-02
2.664000e+04 3.345004e+01 1.729369e-02
2.700000e+04 3.345015e+01 1.537575e-02
2.736000e+04 3.344937e+01 1.586798e-02
2.772000e+04 3.344965e+01 1.557332e-02
2.808000e+04 3.344843e+01 1.636389e-02
2.844000e+04 3.344734e+01 1.746362e-02
2.880000e+04 3.344685e+01 1.752052e-02
2.916000e+04 3.344869e+01 1.627432e-02
2.952000e+04 3.344880e+01 1.570771e-02
2.988000e+04 3.344797e+01 1.538384e-02
3.024000e+04 3.344810e+01 1.661807e-02
3.060000e+04 3.344924e+01 1.688930e-02
3.096000e+04 3.345143e+01 1.700617e-02
3.132000e+04 3.345189e+01 1.635848e-02
3.168000e+04 3.345242e+01 1.565976e-02
3.204000e+04 3.345258e+01 1.669652e-02
3.240000e+04 3.345334e+01 1.647089e-02
3.276000e+04 3.345345e+01 1.630553e-02
3.312000e+04 3.345320e+01 1.712725e-02
3.348000e+04 3.345314e+01 1.928316e-02
3.384000e+04 3.345416e+01 1.957835e-02
3.420000e+04 3.345479e+01 1.818534e-02
3.456000e+04 3.345436e+01 1.859291e-02
3.492000e+04 3.345371e+01 1.790069e-02
3.528000e+04 3.345348e+01 1.795681e-02
3.564000e+04 3.345274e+01 1.804278e-02
3.600000e+04 3.345143e+01 1.723724e-02
3.636000e+04 3.345247e+01 1.650927e-02
3.672000e+04 3.345188e+01 1.565446e-02
3.708000e+04 3.345203e+01 1.592539e-02
3.744000e+04 3.345190e+01 1.633893e-02
3.780000e+04 3.345142e+01 1.691888e-02
3.816000e+04 3.345050e+01 1.775923e-02
3.852000e+04 3.345065e+01 1.778553e-02
3.888000e+04 3.345069e+01 1.821726e-02
3.924000e+04 3.345047e+01 1.809353e-02
3.960000e+04 3.345073e+01 1.863572e-02
3.996000e+04 3.344997e+01 1.853360e-02
4.032000e+04 3.344899e+01 1.751741e-02
4.068000e+04 3.344849e+01 1.713530e-02
4.104000e+04 3.344848e+01 1.798550e-02
4.140000e+04 3.344909e+01 1.786074e-02
4.176000e+04 3.344859e+01 1.876743e-02
4.212000e+04 3.344926e+01 1.904277e-02
4.248000e+04 3.345050e+01 1.871265e-02
4.284000e+04 3.345075e+01 1.833487e-02
4.320000e+04 3.345048e+01 1.769999e-02
4.356000e+04 3.344912e+01 1.694893e-02
4.392000e+04 3.344922e+01 1.655425e-02
4.428000e+04 3.344922e+01 1.592833e-02
4.464000e+04 3.344890e+01 1.600801e-02
4.500000e+04 3.344949e+01 1.532098e-02
4.536000e+04 3.344971e+01 1.520954e-02
4.572000e+04 3.345032e+01 1.389949e-02
4.608000e+04 3.345044e+01 1.362274e-02
4.644000e+04 3.344994e+01 1.380415e-02
4.680000e+04 3.345100e+01 1.307876e-02
4.716000e+04 3.345066e+01 1.350675e-02
4.752000e+04 3.345137e+01 1.399953e-02
4.788000e+04 3.345198e+01 1.368733e-02
4.824000e+04 3.345119e+01 1.417560e-02
4.860000e+04 3.345084e+01 1.370177e-02
4.896000e+04 3.345167e+01 1.336129e-02
4.932000e+04 3.345149e+01 1.321620e-02
4.968000e+04 3.345174e+01 1.322723e-02
5.004000e+04 3.345161e+01 1.372314e-02
5.040000e+04 3.345146e+01 1.413769e-02
5.076000e+04 3.345091e+01 1.524773e-02
5.112000e+04 3.345106e+01 1.569305e-02
5.148000e+04 3.345136e+01 1.540788e-02
5.184000e+04 3.345092e+01 1.494903e-02
5.220000e+04 3.345061e+01 1.425892e-02
5.256000e+04 3.345077e+01 1.404698e-02
5.292000e+04 3.345138e+01 1.378148e-02
5.328000e+04 3.345115e+01 1.416820e-02
5.364000e+04 3.345069e+01 1.482320e-02
5.400000e+04 3.345054e+01 1.521984e-02
5.436000e+04 3.345011e+01 1.554475e-02
5.472000e+04 3.344947e+01 1.530901e-02
5.508000e+04 3.344885e+01 1.536937e-02
5.544000e+04 3.344911e+01 1.495125e-02
5.580000e+04 3.344930e+01 1.494363e-02
5.616000e+04 3.344886e+01 1.517101e-02
5.652000e+04 3.344868e+01 1.502119e-02
5.688000e+04 3.344928e+01 1.516857e-02
5.724000e+04 3.344911e+01 1.485791e-02
5.760000e+04 3.344947e+01 1.432502e-02
5.796000e+04 3.344941e+01 1.426034e-02
5.832000e+04 3.344857e+01 1.503905e-02
5.868000e+04 3.344871e+01 1.517237e-02
5.904000e+04 3.344895e+01 1.550907e-02
5.940000e+04 3.344864e+01 1.502987e-02
5.976000e+04 3.344874e+01 1.495937e-02
6.012000e+04 3.344942e+01 1.451461e-02
6.048000e+04 3.345043e+01 1.407457e-02
6.084000e+04 3.345031e+01 1.450419e-02
6.120000e+04 3.345082e+01 1.481870e-02
6.156000e+04 3.345083e+01 1.521320e-02
6.192000e+04 3.345055e+01 1.472360e-02
6.228000e+04 3.345017e+01 1.489866e-02
6.264000e+04 3.344994e+01 1.493294e-02
6.300000e+04 3.344977e+01 1.477639e-02
6.336000e+04 3.344965e+01 1.505030e-02
6.372000e+04 3.345062e+01 1.496573e-02
6.408000e+04 3.345042e+01 1.465139e-02
6.444000e+04 3.345001e+01 1.435557e-02
6.480000e+04 3.345000e+01 1.418506e-02
6.516000e+04 3.345005e+01 1.407812e-02
6.552000e+04 3.344975e+01 1.394085e-02
6.588000e+04 3.344994e+01 1.455162e-02
6.624000e+04 3.345040e+01 1.462324e-02
6.660000e+04 3.345056e+01 1.473854e-02
6.696000e+04 3.345044e+01 1.506232e-02
6.732000e+04 3.345034e+01 1.484131e-02
6.768000e+04 3.345075e+01 1.463086e-02
6.804000e+04 3.345098e+01 1.397270e-02
6.840000e+04 3.345135e+01 1.382335e-02
6.876000e+04 3.345141e+01 1.406288e-02
6.912000e+04 3.345150e+01 1.434701e-02
6.948000e+04 3.345141e+01 1.370572e-02
6.984000e+04 3.345131e+01 1.405650e-02
7.020000e+04 3.345139e+01 1.450708e-02
7.056000e+04 3.345112e+01 1.449040e-02
7.092000e+04 3.345141e+01 1.478461e-02
7.128000e+04 3.345147e+01 1.470006e-02
7.164000e+04 3.345156e+01 1.517971e-02
7.200000e+04 3.345179e+01 1.461807e-02
7.236000e+04 3.345251e+01 1.461843e-02
7.272000e+04 3.345274e+01 1.504138e-02
7.308000e+04 3.345280e+01 1.475233e-02
7.344000e+04 3.345247e+01 1.526317e-02
7.380000e+04 3.345238e+01 1.501225e-02
